genes,Macrophagen00h,Macrophagen02h,Macrophagen06h,Macrophagen12h,Macrophagen24h,Macrophagen48h,Macrophagen72h,Monocyten00h,Monocyten02h,Monocyten06h,Monocyten12h,Monocyten24h,Monocyten48h,Monocyten72h,Neutrophiln00h,Neutrophiln02h,Neutrophiln06h,Neutrophiln12h,Neutrophiln24h,Neutrophiln48h,Neutrophiln72h,NKn00h,NKn02h,NKn06h,NKn12h,NKn24h,NKn48h,NKn72h,pDCn00h,pDCn02h,pDCn06h,pDCn12h,pDCn24h,pDCn48h,pDCn72h,Bn00h,Bn02h,Bn06h,Bn12h,Bn24h,Bn48h,Bn72h,Tn00h,Tn02h,Tn06h,Tn12h,Tn24h,Tn48h,Tn72h
Trafd1,0.149216561470323,0.0182085612657474,1.53879233487809,0.0762062151989143,-0.683872578693259,0.0495773817334383,0.0107690324782462,0.358160935639635,0.703421004739566,1.75216759561112,1.54090341249136,1.14995837309848,4.08266308803482,0.798669073446535,-0.986005364869091,-0.886175837162534,-0.495708938387309,0.105733399243365,-0.919039303990122,-0.481310158009805,-0.800228410101057,-1.1123330105144,0.248228524925681,0.647211182157958,-0.459570046228435,-1.1123330105144,-0.151341773013119,-0.758007936666915,-0.45350764938603,-0.280145646959895,1.24906727295231,1.07386163853415,-0.706682726190919,1.13834021910633,1.16758576776167,-0.745312167116388,-0.868699923255269,-0.38601664079266,-0.268850210003832,-0.803886932941043,-0.236466153933629,-0.481135416026212,-0.890659688438396,-0.642940237671945,-0.0752539127410153,0.636612595644977,-1.1123330105144,-0.734897788322881,-0.962639697967766
Stat3,0.0697400011033116,-0.176868265010542,0.909131418373905,0.162428127426476,-0.122288953520638,0.0784435676197363,-1.28198034386689,0.874686750098466,0.549840967676354,0.524468448587646,0.459420117705496,1.26022518070893,1.87910675256407,-0.0687737186236027,-0.698362531004679,-0.831006805896374,0.761485973535708,-0.00650614872555402,-0.623124802548291,-0.68081922080498,-0.967050719703668,-0.175924464409562,-1.18109803106557,4.32483339122655,0.765547657481709,-1.49522631201372,-0.877113465169145,-1.05199993938212,-0.107971841234891,-0.341667144784471,1.58031999446825,0.533950078164174,-0.402526825148416,-0.117600890245391,-0.99660560991942,-0.588421367430945,-0.78308459607342,0.701887814808119,-0.41604370798455,-0.505473591465878,0.194282410034425,0.129219027883005,-0.538999627117605,-0.150970440618534,1.09160933420857,0.833466316787913,-0.950908147385166,-0.569994914628539,-0.975680904680252
Picalm,-0.435419444727554,1.26764043453486,2.18323008454906,0.205692358204881,-1.0299937848978,-0.894949355437198,0.453009186646764,1.54943937829808,2.2313113571139,1.27593606026151,0.0744202636050512,0.275764244512447,1.21169194010979,1.52701493831996,-0.622707337122647,-0.567677184576238,1.93532183977588,-0.250425700055713,-0.931083322753539,-0.876198669711574,-0.602414535538512,-1.07349885802984,-1.02959087131128,1.1523305711333,1.66234036688831,-1.33179994790361,0.0728307326793482,-1.07817170814733,-0.613576201242455,0.138932826355721,0.264001644310958,0.862842574981068,-0.214004000792306,-0.690051735033866,-0.833528958052273,-0.867744192525454,-0.349124531177418,0.849768410591314,-0.38922897083258,-0.939460663503676,-0.534600446563007,-0.574058638086479,-0.583404778160702,-0.524681266061367,1.40307642465305,-0.0876711889243384,-0.859550732212157,-1.03276130297951,-0.779217311164822
Ssh2,-0.189385990258371,0.440854786887662,0.509227873965847,-0.411781998322327,-0.74308906561758,-0.788502655025518,-0.405775480365226,0.603758241999863,2.51652886641462,0.631445360682154,-0.109819826873894,0.229489856430713,0.127138066280724,-0.281364816185186,-0.582398667605114,-0.581620911445149,-0.350728767392034,-0.563946722024171,-0.898407714127652,-0.874994445718694,-0.962935691753661,-0.232557263087373,-0.298956595685804,2.39175640204564,1.34884590757782,-0.516523121726392,-0.653422407121562,-0.751432316497759,-0.718897371050505,-0.239792191344724,1.20831122807865,0.923175439671658,-0.420215871435018,-0.258798765154963,-0.235721868616081,-0.441980510230133,-0.115429906240508,1.20683616146314,-0.41886821017082,-0.587452392052548,-0.66593654126766,-0.947987083525947,-0.11531876833162,0.0135157850786801,4.32977977290444,0.219095791743997,-0.340970840911284,-0.334864538250779,-0.659880225809558
Cytip,0.0722767406252304,0.407515833998623,0.914478294543512,-0.760270664976666,-0.364351688362624,-0.832142162619019,-0.936714709394222,1.91705175426127,2.19985990988151,1.37700435533008,0.106282473083927,0.858199887835938,1.10682558293538,0.248643154217782,-0.844896104695056,-0.811075456816202,-0.532455644029861,-0.914739959110811,-0.907710789268935,-0.955305589754248,-0.952150449196636,-0.95959979423766,0.800611193887092,2.32558998031765,0.725608382794112,-1.09319630041502,-0.93187531854174,-0.737230539860296,-0.203811202348099,0.239787386720911,0.83938720713686,0.838316810171812,-0.190861334969519,-0.0928190353673127,-0.529499556399571,-0.384356789426937,-0.261152298543372,1.93197428842378,-0.582274114806339,-0.838966388313966,-0.640547233503708,-0.785567417615577,-0.135817778909497,-0.294183217412249,2.67199991984438,0.231786012024583,-0.697860539708829,-0.672326122499095,-0.96944096693135
Dhx9,-0.378646017145018,0.0345970966683642,0.605565290677614,-0.300416798567485,-0.507821591673882,-0.337009679056438,-0.748269092131809,0.0115889560012694,0.576472283255789,2.30774370916646,0.220797263623722,-0.183567210802937,-0.0111247058615842,0.0277849931309369,-0.767341193572613,-0.731412333192263,-0.477473913212674,-0.705595700723717,-0.766625199315252,-0.749967696514281,-0.833144531000275,0.0782909413401314,-0.546156900373379,0.257802141246523,-0.41849657449676,-0.926402825563405,-0.317689830569812,-0.567010963435872,0.326146122180943,0.818657020489466,5.05060087479854,0.816471893912079,-0.449595874668631,0.160288288770355,-0.219505971321318,-0.0685728139505387,0.154485804310333,2.21775249032713,-0.247875556685936,-0.81169665185533,-0.674926462970243,-0.456947537818657,-0.283315024359393,0.336569606823205,0.892563882499372,-0.351586930444223,-0.545295920917301,-0.027234337282899,-0.483452819738301
Jmjd1c,-0.929934480722382,0.0364581823614912,1.48168073378446,0.0442858952220056,-0.628804873738186,-0.683205934284915,-0.641905128309638,-0.205644533743409,1.05339608667773,1.85852402570541,-0.122185320178229,0.0113304567932806,-0.0171404441785653,-0.391351150523221,-0.568294671063106,-0.477285125268594,0.264188768639214,-0.311073409745239,-0.779839546974503,-0.748508506442427,-0.798117348009975,-0.818605872844428,0.312608518354411,0.376638250496019,-1.03617816404806,-0.371837224478465,-1.03617816404806,-1.03617816404806,-0.0621501709413809,0.631704116821469,4.17887050837522,0.891473896020754,-0.781260354776825,0.0664087479289594,-0.79243907423064,0.501222775257896,0.997561777524415,2.11847543642356,-0.0791531355708917,-0.413053398385321,-0.484309826870041,-0.733669211725006,0.0165610042001379,0.00264528378223416,1.95164692432529,0.0590372431570102,-0.0697997679558595,-0.87015897677766,-0.966456651967886
H3f3b,-0.339780798046697,-0.133646327902649,1.42425594763927,0.25110643467863,-1.01175819906706,-0.910618664883023,-1.37950923907853,0.783458934529851,1.20887158839404,1.64664569649885,1.24169089177915,0.293158339130716,0.240191353703082,-0.053555710041455,-0.965600485888188,-0.705056273285704,0.64847242147051,-0.205290423179637,-1.12051784979298,-1.16803605944765,-1.2851147929668,-0.943119727246185,0.562620596699261,1.00404820668691,0.863319162332905,-0.472451182468707,-0.597280376132784,-1.11175133050529,0.116911946722819,1.05797447183599,2.50276115067775,1.09768102478998,-0.358898156804836,-0.890105838105035,-0.0874272440035772,-0.655959046971714,0.358487109298682,2.73720724864723,0.39324549860425,-0.726836681178009,-0.541621489812121,0.160720079703566,-0.950840242959805,-0.223074956328148,1.21897939643807,0.249023208697869,-1.09570256051402,-0.895268011489758,-1.23200904085903
Rbm39,-0.0647752910525257,-0.363882260573197,1.52030416647614,-0.34088633322864,-1.31714643375268,-0.460659826994902,-1.16347885187007,0.883343430959294,1.36703126435827,1.84302380996088,0.933945774408737,0.0548028619616055,0.26811783818305,-0.156229361676556,-0.930341793551589,-0.931709645039273,0.187542924394987,-0.174646427488528,-1.17957967841786,-1.25719757946153,-1.38912148676079,0.222892377321682,1.28504688523954,1.32959214756767,0.196202125014052,-1.58448617226079,-0.340835172511465,-0.472437262940195,0.0934545097253749,0.896505376258136,2.56226748041073,0.919783747679938,-0.691149048362293,-0.810677416749898,-0.668627299704167,0.346472846253208,0.706375404618781,2.28910143763386,-0.0208106780794317,-0.835719260359779,-0.602766636827852,-0.57254107501825,-0.124590690660136,-0.175722215512475,1.60340343907534,-0.259032823073414,-0.96726737389695,-0.729240616378241,-0.923651135297813
Irgm1,-0.42628210038244,-0.504691564698817,1.26019380584421,-0.000173565853986832,-0.798459388288786,-0.165156129004289,-0.258385748446451,-0.00421483436904893,-0.13633335180842,1.48853106693182,0.611048692284994,-0.472589096171705,1.39919042534383,0.147873638481695,-0.687718670632257,-0.733124103484049,-0.184529117833427,-0.272462139083374,-0.752542290203053,-0.675949594566421,-0.702656070423409,-0.614811025644375,-0.498363787403826,1.10392976462503,0.735164108822673,-0.798459388288786,-0.645887975319499,-0.355795716292233,-0.572828153595932,-0.590368027976346,3.48951947040375,1.48500507353953,-0.798459388288786,-0.150582342130244,-0.532989856629961,-0.482537989286633,-0.216380015382586,1.66145186847157,0.26046481241147,-0.738889505361784,-0.467764259062769,-0.658394647581365,-0.459149329018876,-0.593944580656407,3.47867455013275,0.395275062589189,-0.798459388288786,-0.0928022676218849,-0.674186930801502
Dtx3l,0.169210816360899,0.230083616683579,2.33343862069844,0.17470813961801,0.413556325772447,0.271020183027197,-0.229427926804391,0.166417024004571,0.842558981810682,1.57535970143281,0.680101063457307,-0.100000256028586,0.844050303144068,-0.0979299780425312,-0.924447225580543,-0.980719632452299,-0.292016917993762,-0.374536425004889,-0.963908283729424,-0.713919697895469,-0.835623494717161,-1.10762039479877,-1.10762039479877,0.379482791219972,0.202270251845002,-1.10762039479877,-0.0499753897785166,0.367624631857719,-0.170821967795249,-0.400819938358841,3.80410468015984,0.812999465762648,-0.106435808671655,-0.170173674510983,-0.383027360821642,-0.557937370674437,-0.49955082411409,0.580519846018165,-0.0318095775692574,-0.952762699295114,-0.864268435157286,-0.60901724076003,-0.60713720679281,-0.0404414560192845,2.9221650230437,-0.104295023510292,-1.10762039479877,-0.362954605458249,-0.915231469185208
Slfn5,0.335203511206059,0.407265460114562,2.00437956829514,1.22521209341894,0.264176407444012,-0.106506972127459,-0.409615132058525,1.96167998850681,1.34014442254781,1.49613861791371,0.214501315604502,-0.250401881099896,0.271634024012358,-0.0381723694779034,-0.742115507596457,-0.786943623590399,-0.582312125533076,-0.61372117706004,-0.785810298932291,-0.7084667926565,-0.706322321739712,-0.627529588059576,-0.581282639917578,0.468843600613249,-0.413307447992982,-0.80806966738252,-0.80806966738252,-0.80806966738252,0.368484847004142,0.138056592627353,3.50495063692838,2.17358600363628,-0.541611483297667,-0.285279536455298,-0.706776021497537,-0.682580761421778,-0.570875868699559,0.596525894516209,-0.611011439834352,-0.80806966738252,-0.737607230804839,-0.797889780386545,-0.642340781879618,-0.486071277867368,1.84619277264402,0.318864857625771,-0.80806966738252,-0.760913845616122,-0.720026372143626
Stat2,0.0746700558773011,-0.168983444715417,2.63961969760241,0.535500706013546,-0.725253770593749,0.547751928355623,-0.725253770593749,-0.0622164916511486,0.162212444059605,1.30400712139672,-0.0147051707398156,-0.356515368203088,-0.0343003698015646,-0.195273597752182,-0.650376792951941,-0.650444326855028,-0.245803392139588,-0.0734376680120901,-0.649098274752763,-0.579424752627523,-0.633275275236806,-0.725253770593749,-0.409893383620653,-0.179377706280583,0.222750480456406,-0.225779016710009,-0.725253770593749,-0.725253770593749,0.0353947463570033,0.0607059032964913,4.53964458171382,2.48398003687507,-0.507776498887603,-0.0387479402717963,-0.399532208224996,-0.426296763646925,-0.321816192709901,0.966539542971315,0.0429264418055687,-0.468541850962385,-0.615776784411344,-0.544456228055092,-0.459016438975719,-0.644570925138541,1.55713847517797,-0.186569678606661,-0.55529970599962,-0.524013290455573,-0.725253770593749
Mx1,-0.391234134938838,0.136178033366646,2.11524535192551,1.59615116315017,-0.647313668249327,0.328188237007694,-0.647313668249327,0.0367933293880297,0.305192928727164,1.97898606039699,2.02011197804867,-0.33853788391182,-0.083955843296879,-0.511714467278604,-0.629713408954086,-0.620398501655363,-0.496412301854763,-0.414060997668481,-0.647313668249327,-0.637325199157446,-0.647313668249327,-0.647313668249327,-0.647313668249327,0.0843893591279336,0.74879862536424,-0.647313668249327,-0.479318451364171,-0.417823146250753,-0.240824468869021,0.0617927362491896,2.77147148729964,3.62341009509037,-0.426509059001737,-0.290941285682679,-0.647313668249327,-0.613031430280441,-0.597934558211881,0.0978257733442936,-0.0257874758594675,-0.552093545730003,-0.499444066265415,-0.647313668249327,-0.647313668249327,-0.647313668249327,1.26750811556767,-0.378605813097503,-0.1112995474836,-0.647313668249327,-0.647313668249327
Herpud1,-0.348848287192075,-0.348722959218932,0.95977102938144,0.00486384338611762,-0.695124368980342,-0.384251201739118,-0.695124368980342,-0.176420522872234,-0.0483539961335282,0.337319787496065,0.303351620387658,-0.129138952819262,-0.220079904995452,-0.439083029063166,-0.613593653221312,-0.536955029210302,-0.1563903530638,-0.427296898527717,-0.601002828193256,-0.57049653855629,-0.664295466035044,-0.557908124828444,-0.235445254091471,0.55424629535447,0.10259163502811,-0.695124368980342,-0.627178661575983,-0.531157173382219,-0.0567079808922471,0.318457509924025,4.93460892052347,2.76456956492403,-0.181015486804859,-0.299644000433514,-0.695124368980342,-0.295361889981918,0.0495692464159273,1.76447901826497,1.42877778797229,0.0971258820112507,1.16649038689863,-0.246937392198767,-0.583828431741659,-0.515442094548909,0.109290788863737,-0.572493683060374,-0.426970392971849,-0.695124368980342,-0.624871284576784
Sik1,-0.659439008593054,0.493604130615432,0.974658663866389,-0.124237413964189,0.2872091683802,-0.16933103664245,-0.659439008593054,-0.419468783009331,-0.22257524265416,0.822644586855969,0.578983365904451,-0.52540593165752,-0.512302192134767,-0.552151585046704,-0.623465675416162,-0.502502320458488,-0.0599933100326531,0.0373422420037691,-0.625876048845813,-0.581449468738719,-0.65219907118924,-0.659439008593054,-0.659439008593054,0.427639490661066,0.248110183985709,-0.659439008593054,-0.659439008593054,-0.659439008593054,0.062595526794362,0.121112220686791,4.4918472727151,2.46708313507297,-0.659439008593054,-0.550313107918177,-0.193320875537231,-0.459139309812188,-0.0200610775619582,3.04214034985338,0.643944028695755,-0.0511494615061374,-0.201660966614462,-0.574345606564107,-0.482935496350662,-0.659439008593054,0.892737546787021,-0.223787041070063,-0.22424546937117,-0.44534533485148,-0.659439008593054
Atf6,0.514067097165209,1.18550023763387,0.505636154083626,-0.429300364903497,-0.834903921929814,-0.834903921929814,-0.834903921929814,1.14083343790942,1.38787491513423,1.83476160860924,-0.0750831558666537,0.220418269917937,0.21443276858991,0.243653248251737,-0.696667832970073,-0.686289979054514,-0.322865057071708,-0.546781743185645,-0.717365166021312,-0.709033150942038,-0.739182626426969,-0.834903921929814,-0.337113338852852,-0.834903921929814,0.241721505444037,-0.834903921929814,0.0168215943940504,-0.834903921929814,-0.100806842415396,0.493995496220207,4.98787360587838,1.51644107875526,0.0489197094385763,0.0137328128163298,0.0662604025961256,-0.0458144418358599,0.103079653544862,0.647422382224947,-0.03657073850371,-0.226175539142533,0.580991722772081,-0.633746849707535,-0.644964287269629,-0.581262818614011,-0.121876510079539,-0.309995189405503,-0.834903921929814,-0.489406771742744,-0.834903921929814
Irf2bp2,-0.323778864754525,-0.788365435639007,1.14838620885022,0.280783994524686,-0.519582645272944,-0.737865153191811,-0.787656927068112,0.222090260994083,0.965446125018545,1.72318767464173,1.09289702254509,0.383699341303372,0.353022277791345,-0.181954559333721,-0.706235314598893,-0.51772458136766,-0.193286451311802,0.227291968567537,-0.563573355884138,-0.627546529015134,-0.877883162678979,-0.972619481136298,-0.653831035795545,-0.293692662552439,-0.085388089368703,-0.27386917217028,-0.838415871399573,-0.778513226399529,0.438176075997667,1.59529699510113,4.57443232798938,2.54124237969586,-0.1213430759765,0.0552763748048439,-0.260070020453933,-0.729286067298316,-0.700219967629164,0.0979705838038976,-0.0666621850253218,-0.00591434769881325,-0.288343010675583,-0.365068356004141,-0.567432561513168,-0.39095919199748,0.0587643856668872,0.583696738178572,-0.594345959757588,-0.782589159754912,-0.747644312750836
Rnd3,-0.409960070556753,-0.188234734006194,1.07739136318343,0.11728172241951,-0.409960070556753,-0.409960070556753,-0.409960070556753,0.482042236548065,0.916186227755056,2.21455327696699,1.65901846803477,-0.0268886257762347,-0.168867990564973,-0.343460170743243,-0.397803723432178,-0.401963295690219,-0.34113820937874,-0.409960070556753,-0.399838394016169,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753,0.135104933735917,0.881024781399494,5.45161770840896,1.42090460791945,-0.274433702011974,-0.409960070556753,-0.35685363652936,-0.370146957680799,-0.379024146204324,-0.182369983540014,-0.34317660378308,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.341883459652067,-0.409960070556753,-0.409960070556753,-0.409960070556753,-0.409960070556753
Jun,-0.259516727077936,0.0952949164318648,0.949104038892889,0.0243625032159301,-0.64924079145738,-0.64924079145738,-0.64924079145738,-0.127293217075547,0.011421385610917,2.11861416784729,1.12537504791723,-0.406977321013648,-0.542724201442066,-0.587196143011334,-0.56634292732125,-0.564741037028644,0.891734413310173,0.34881697131427,-0.590972516443327,-0.595704015296453,-0.597412757214481,-0.282445506575195,-0.64924079145738,-0.64924079145738,-0.139515329127413,-0.64924079145738,-0.64924079145738,-0.64924079145738,-0.412331705980881,-0.119456865050646,4.43852089586761,2.91641496359706,-0.411993086751056,-0.64924079145738,-0.416579234307316,-0.353613142574341,-0.173793730592233,1.38774299405545,0.393861100480322,-0.524581753654821,-0.0689747864561483,-0.64924079145738,-0.553016967850066,-0.508935430306064,0.685645575664308,0.565217976426813,0.490948682702937,-0.64924079145738,-0.497308525153031
Spty2d1,-0.454742738768561,-0.0535559187767191,-0.0295588311825947,-0.260713002084324,0.0533176368412444,-0.744340741366071,-0.481767534014064,-0.0995434724623214,0.467654690905309,1.53027113177288,0.17043026993637,-0.051469170230967,-0.0355977160556671,-0.462893378955913,-0.527524292904898,-0.450191151664119,0.126469883181688,-0.0500031016116097,-0.494534267618574,-0.546208140525058,-0.663834065273788,-0.434965604752607,-0.744340741366071,0.484572572704943,-0.239714753474277,0.860239140994202,-0.482050936694496,-0.744340741366071,0.0637902932724978,0.302689022414583,5.13978958230634,2.82217413387006,0.316871810044141,-0.44681436607211,-0.55751812292107,-0.0839946085995334,-0.437469011686604,0.969421766452567,0.192711494655986,-0.632625199488299,-0.564502522906417,-0.506235474940329,-0.374147341244923,-0.539282158057815,0.991270933961068,-0.31956274549551,-0.744340741366071,-0.635285839431559,-0.598005929954871
2410002F23Rik,-0.268194791255053,-0.490714986462568,0.85524066472522,-0.314046677319411,-0.490714986462568,-0.490714986462568,-0.490714986462568,-0.284506835737564,-0.269247131609449,1.21340444498107,0.742506192887567,-0.184479200407124,-0.252551558839387,-0.449605427539485,-0.444065148108024,-0.409190658237762,-0.135745330880354,-0.289322919025552,-0.467221492003122,-0.490714986462568,-0.463573285377579,-0.184933321594883,-0.490714986462568,-0.490714986462568,0.829473635219943,-0.490714986462568,-0.157768902663433,-0.490714986462568,-0.17897624320452,-0.112794210218379,5.84945174704916,1.9664114536058,-0.308597065529943,-0.213170693962484,-0.162852163643175,-0.13147914858481,0.404424317762178,0.803283138923668,-0.119729934725479,-0.490714986462568,-0.490714986462568,-0.410173992364645,-0.00497680279823958,-0.0402306374789076,0.540014920583472,-0.490714986462568,-0.0767671321533712,-0.490714986462568,-0.490714986462568
Zc3h12c,-0.331891884207502,-0.331891884207502,0.570682973162499,0.141250233495357,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.297163169829987,-0.132303283024766,0.789174579548914,1.06116317686518,-0.0464614142547068,-0.0609633880968914,-0.28997738190082,-0.331891884207502,-0.324006656627722,-0.285997105497932,-0.318431198105855,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,0.131380983383796,0.404476037655975,5.85890874058426,2.77128737933132,-0.146242718939497,-0.0903329492010404,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.0986067648063814,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.0129734317241415,-0.331891884207502,-0.331891884207502,-0.331891884207502,-0.331891884207502
Frmd4a,-0.140068818372199,0.258173511079279,0.490049302491977,-0.234431774291387,0.0605847443982095,-0.440057356847584,-0.440057356847584,0.14837046233236,0.0801967878528485,1.91742220680972,0.194646693298146,-0.189643983797816,-0.157043390442731,-0.293609452716342,-0.394089444616383,-0.394721124595049,-0.292660608532085,-0.416897040235174,-0.429847791787674,-0.428908810857585,-0.416297301065933,-0.440057356847584,-0.440057356847584,-0.440057356847584,0.477627162186726,-0.440057356847584,-0.189852473062866,-0.440057356847584,-0.166980545408354,0.514069054551554,5.34857060497371,3.11719020913272,0.0734916516354168,-0.440057356847584,0.132210892645576,-0.440057356847584,-0.383540121415374,-0.181724670269867,-0.338132089589777,-0.345032161327901,-0.440057356847584,-0.440057356847584,-0.440057356847584,-0.440057356847584,0.0618533854051657,-0.440057356847584,-0.440057356847584,-0.440057356847584,-0.440057356847584
Rac2,-0.608827709904075,-0.989125380149603,-0.755756847252969,-0.59452000988453,-0.987706329890484,-1.41961495540409,-0.860802507346782,0.0990110038031162,-0.139160500510608,-1.02424207414635,-0.923242147943986,-0.0104000691952547,-0.189229588380169,0.59773144297151,1.24302796701352,0.0302612827158493,-0.180412026782819,-0.0959710424614023,-0.220941404115139,0.0952425181416963,0.602362310313007,0.67405803279691,-0.0810145393541514,-0.298684896399624,-0.586721174910233,0.569061291167351,-0.433634639945403,1.32345469323595,-0.168447122113753,0.281823096521149,-0.38412616797889,-0.265096222614184,-1.03994870700562,-0.355721985074225,0.721866843146958,0.667942276892365,0.332537063842666,-0.56131249192058,-0.401771677266648,-0.481054118078518,0.935548520504113,5.1983496588057,0.773142222412592,0.386537484626361,-0.689827944739943,-0.608693392970596,-0.657632041885067,1.02649937555336,0.455182631161505
Chil3,0.156937757013277,-0.420885907566866,-0.356108192472011,-0.225856862507038,-0.607845850416467,-0.607845850416467,-0.0897821767650797,0.235472540883728,0.568664423059256,-0.418279367338,-0.503344242499104,-0.0274342861732951,0.393930873824902,3.66207407289133,0.479380222123807,0.383216731584091,0.147053062483824,0.368877204880802,0.0772986591947749,0.205083605369866,1.23330297200575,-0.607845850416467,-0.607845850416467,-0.607845850416467,-0.324452083660558,0.526981312278202,-0.607845850416467,-0.0231258800447552,-0.607845850416467,-0.607845850416467,-0.49283663499925,-0.56730085776666,-0.607845850416467,-0.607845850416467,0.355313057268981,-0.486058076885572,-0.332637704457496,-0.534872693588358,-0.191461419925838,0.22570511009225,0.606301598648793,4.84152025467113,-0.531349139659609,-0.550901435301322,-0.607845850416467,-0.353219526236715,-0.607845850416467,-0.607845850416467,-0.135210915013167
S100a11,-0.196410764719397,-0.523280301162222,-0.601836580304701,-0.579456511845883,-0.76332667997754,-0.76332667997754,0.285110722384081,-0.117191306195769,0.283403287080949,-0.124898720048756,-0.18915695570041,0.351958328860489,0.2777556996201,3.63699144440967,0.854504267123545,0.657241431964394,-0.223779367981711,-0.0380850050779924,-0.174685168996819,0.237542326303091,1.70112746091194,-0.76332667997754,-0.76332667997754,-0.76332667997754,-0.76332667997754,1.23898888332666,-0.76332667997754,0.638648130522085,-0.20718400234277,-0.495308462265171,-0.76332667997754,-0.671477805549777,0.191920108579268,-0.76332667997754,0.585973227008717,-0.558980542862269,-0.0585362894185569,-0.736647250067307,-0.141165760245908,-0.167989624779104,0.000740023942567991,4.18996007969569,-0.65283331573697,-0.526785614495729,-0.320749781109113,-0.76332667997754,-0.0578855567482937,-0.76332667997754,0.629052745674328
Ceacam1,2.2109895236035,1.96851886716869,-0.427845196780225,-0.749625014497781,0.140486875848961,-0.749625014497781,-0.749625014497781,0.990170952277363,0.375484155085515,-0.155211837176614,-0.46867367962464,-0.114995945618553,-0.396216996178411,-0.174965441094071,1.83363618052227,1.47482608928031,0.371372404276016,-0.379965107710525,0.215973438460972,0.222186894324069,0.571127577512956,-0.475087541626472,-0.749625014497781,-0.29744241379161,-0.749625014497781,0.0686787958354904,-0.749625014497781,-0.406912923180125,-0.293381094903416,-0.275376413770597,-0.402155395023759,-0.605822523953102,-0.749625014497781,-0.749625014497781,-0.606647955158422,0.136321406156501,0.339143301369145,-0.142392716401196,-0.509053943199927,0.390092700710496,0.839183696958189,4.5671410831274,-0.646268740078616,-0.560352606091537,-0.531407006166032,-0.749625014497781,-0.749625014497781,-0.599283305514396,-0.749625014497781
Lta4h,1.85964830499519,0.510767143037458,-0.395958684547031,-0.885988901886782,0.638376616548982,-0.417656953862848,-0.795543171704174,-0.288344906683581,-0.151223594009925,-0.556117845827909,-0.766733940527287,-0.715165845795858,-0.524387943739508,-0.118127086904677,1.29066235856994,1.65995241472298,0.316071233608073,-0.0293157004921009,0.586613881317199,0.979887458254732,0.599909209926476,-0.433891165308501,0.191099418269582,-0.842216586104219,-0.679865368626004,0.308112377146236,-0.133948664778167,0.0724457630096494,-0.312899083000723,-0.210531586435191,-0.788568063781609,-0.724487112488427,-0.505101595551433,0.0823796417635034,-0.431275419448878,-0.728387023551391,-0.067092442323448,-0.945845690748184,-0.563807243243722,1.00169376684014,0.87462313902805,4.87865940689919,0.128313614673368,0.62545767590339,-1.08041159973942,-1.17287293004324,-0.554212926954328,-0.379833246316116,-0.404861100089454
Hmgn2,0.327952182088762,-0.488198840588375,0.117860139974809,-0.182420184346807,-0.349459177731168,-0.357297805284058,-0.752258622848489,0.0980261969471874,0.163086734762078,-0.153086696965574,-0.248432659579411,-0.389846168661955,-0.335163722772279,0.0955760609121825,0.234841570857343,0.17103757938714,0.160284912309373,0.219755516971125,0.202953876044111,0.24153772297222,0.556253865242237,-0.752258622848489,-0.752258622848489,-0.185174560883623,-0.752258622848489,-0.752258622848489,-0.215432757765854,0.103081164106891,-0.280380950990544,-0.249129007903788,-0.470033539973226,-0.544755007157018,-0.152346625611631,0.0640443887865396,0.078906915274803,-0.28857687956032,-0.157645372988097,-0.386865518854221,-0.12812336491199,1.12001143805631,1.17437592064291,6.18030292455124,-0.614620453582543,-0.357494268152468,-0.192996670465108,-0.28063054523113,-0.752258622848489,-0.37810503656763,0.589878443732492
Fcnb,-0.0299553564974477,0.108971597708268,-0.250915323859437,0.548060109125883,0.294945919123049,-0.46974310543124,-0.46974310543124,-0.20822389997485,-0.435100372840891,-0.408285603556689,-0.361833521824678,-0.310911123105739,-0.313702010259198,-0.27863861473373,0.168444263644953,0.501631689491596,-0.164729244952221,-0.0111935772644753,0.0353057066967483,0.206237798975346,0.293149515871031,-0.46974310543124,0.549175122581099,-0.46974310543124,-0.46974310543124,-0.46974310543124,-0.46974310543124,-0.46974310543124,-0.46974310543124,-0.46974310543124,-0.308105102805327,-0.46974310543124,0.0334847907909747,-0.46974310543124,0.224222747805144,-0.175680499418586,-0.05379525688447,-0.367065533193216,1.08714351123908,0.817039732507341,0.849166101578277,6.26682689580157,-0.46974310543124,-0.46974310543124,-0.46974310543124,-0.46974310543124,-0.46974310543124,-0.291276038565854,-0.0287616308724656
