cell,alpha,half_life,,
Ncbp3,0.0281674195582384,1.67367535212982,,
Ncdn,0.00579855621385826,2.68572634616576,,
Nceh1,0.0222033480737466,3.65275765523588,,
Ncf1,0.225784487778894,1.59720810211324,,
Ncf2,0.0800202187114344,4.24932559711605,,
Ncf4,0.0441724901539713,4.01878608688362,,
Nck1,0.0324906784669841,2.57541194595295,,
Nckap1l,0.0494894524928499,3.11532299075479,,
Nckipsd,0.00522073783420157,3.52394816000199,,
Ncl,0.264416811795509,1.07378045999409,,
Ncln,0.0140206749556047,3.24704744727922,,
Ncoa1,0.0280236770653586,1.84051390440402,,
Ncoa2,0.0227256787187184,1.83120735817776,,
Ncoa3,0.0290421295172225,2.38611793725406,,
Ncoa4,0.0100962527198158,3.56472248415184,,
Ncoa5,0.0134518160317226,2.48431425450874,,
Ncoa6,0.02023170011812,2.60211495335772,,
Ncoa7,0.0283515757826976,1.69879192366132,,
Ncor1,0.154366627300794,1.671467806128,,
Ncor2,0.0165126091110922,2.50268552983119,,
Ncstn,0.0141539053389291,2.37582403862569,,
Ndc1,0.0369536340197486,1.40438926735332,,
Ndc80,0.0317211815514881,1.79397113783398,,
Nde1,0.0271699038816283,1.70398734577763,,
Ndel1,0.0248567799964631,2.42529821442493,,
Ndfip1,0.0136150626193517,2.59506448007861,,
Ndfip2,0.0146164826758317,1.95009634118866,,
Ndrg1,0.025122468611239,2.36424338042109,,
Ndrg3,0.0096300356890973,2.74354498194045,,
Ndst1,0.0107982127469447,3.9656840203278,,
Ndst2,0.005858210554747,3.11023508057929,,
Ndufa1,0.02033397959521,5.76252949112005,,
Ndufa10,0.0146001138326466,4.90329173204748,,
Ndufa11,0.0212533373863257,4.18831427801219,,
Ndufa12,0.0216065378773245,3.39510092174021,,
Ndufa13,0.0290821932058372,5.23528435380583,,
Ndufa2,0.0416218781572789,3.18202481640793,,
Ndufa3,0.032077983645172,5.42050428142022,,
Ndufa4,0.0475295623415446,3.84722037975676,,
Ndufa5,0.0279606128705128,2.52714610947749,,
Ndufa6,0.038354324659465,2.91055637070101,,
Ndufa7,0.0154128713299363,3.90452809706913,,
Ndufa8,0.0234164587669582,3.10588098190313,,
Ndufa9,0.0122991291928251,3.5671062765451,,
Ndufab1,0.0289017152960359,2.63652008427336,,
Ndufaf2,0.00551245869631522,3.51198728092714,,
Ndufaf3,0.00899069263389447,2.21931401994172,,
Ndufaf4,0.0201818559356903,1.95351956737706,,
Ndufaf7,0.0103019832180341,2.40757919903097,,
Ndufaf8,0.0182095000895781,2.78227650497611,,
Ndufb10,0.0226306116623573,5.05892560411504,,
Ndufb11,0.0322003295979388,3.59060814346156,,
Ndufb2,0.0050982333815075,8.24386355970861,,
Ndufb3,0.0410418086201891,2.96323687829506,,
Ndufb4,0.0107810537756628,4.19820251562064,,
Ndufb5,0.0219749661080453,3.3986721915114,,
Ndufb6,0.0211105365497737,2.47066859965222,,
Ndufb7,0.0340065970542533,4.49622962950281,,
Ndufb8,0.0157185481483465,5.18399467619392,,
Ndufb9,0.0116222061062573,6.0201964894199,,
Ndufc1,0.02591459030806,3.66327935904547,,
Ndufc2,0.0302557410470759,3.0313509223342,,
Ndufs1,0.0196041674785314,2.61170273704433,,
Ndufs2,0.0285174716050684,2.78182828305478,,
Ndufs3,0.0166533226344378,2.83925664737445,,
Ndufs4,0.0266319714718752,2.64946062676082,,
Ndufs5,0.00721942301458486,6.63131008113598,,
Ndufs6,0.0276542045484025,5.03562395163074,,
Ndufs7,0.0279038457194999,2.84726608475423,,
Ndufs8,0.0131340413855155,4.60648758517311,,
Ndufv1,0.00921206544924868,6.02509589334186,,
Ndufv2,0.0408119279770705,2.63899849531209,,
Ndufv3,0.0174663878586311,4.62521025037311,,
Neat1,0.0235223907571173,3.46563253683625,,
Necap1,0.010058317434972,2.15308757911666,,
Necap2,0.028458734308925,2.60459181494759,,
Nedd1,0.0310494688352673,0.789200327532979,,
Nedd4,0.0523605945274113,2.37536567847895,,
Nedd8,0.0580437947780038,2.49288424399883,,
Nedd9,0.0296606493367223,3.90603019230755,,
Neil3,0.0224685241356551,1.93296164361653,,
Nek2,0.0173516571100915,1.88372732499387,,
Nek7,0.0430598775236005,1.81061785932409,,
Nek9,0.0204148458033809,2.33923206238506,,
Nelfa,0.0231201346533504,1.50473962784655,,
Nelfb,0.0215896340647116,2.54990724579793,,
Nelfcd,0.016989676686183,2.51795500436813,,
Nelfe,0.00801715753267452,3.18257451417848,,
Nemf,0.0544299665847713,2.0381431613082,,
Nemp2,0.00818892546011064,1.93567477786189,,
Net1,0.0145138781235595,5.51221187978461,,
Neu1,0.0307478156614075,2.14686675572134,,
Neurl3,0.0117733043393762,8.12615203623127,,
Neurl4,0.00913821821866008,2.50984303092159,,
Nf1,0.00707505212100201,2.36401120728558,,
Nf2,0.00665441063630242,2.52599040625269,,
Nfam1,0.094294469912021,3.4762353545379,,
Nfat5,0.0281459934295073,1.94980058498841,,
Nfatc1,0.0219333467109749,3.89097501803957,,
Nfatc2ip,0.00976873957721753,2.76067343329609,,
Nfatc3,0.0436762983494093,1.93706917190596,,
Nfe2,0.034594742579192,4.00328089820914,,
Nfe2l1,0.0229777584044214,2.34035077941865,,
Nfe2l2,0.0405313146793459,2.36556527762923,,
Nfic,0.0266608985236712,2.37386753133721,,
Nfil3,0.00786506872320917,4.40520019540064,,
Nfix,0.00937636143322591,3.49404231819131,,
Nfkb1,0.0603149585491933,2.06770145520953,,
Nfkb2,0.0113093796512174,5.80271063576648,,
Nfkbia,0.0676339237716763,3.50791696809354,,
Nfkbib,0.0065924476964785,4.04454916703651,,
Nfkbid,0.00692354901406513,6.32164263289045,,
Nfkbie,0.00370286995009267,7.44376547166608,,
Nfkbil1,0.00385000734717442,3.91499709572396,,
Nfkbiz,0.00663063147872618,8.22524775904088,,
Nfrkb,0.00868442002020408,2.33655943708724,,
Nfu1,0.0278866066546201,2.62431174630081,,
Nfx1,0.0287034039971029,1.77815903665466,,
Nfya,0.0281426935605088,2.04590143259339,,
Nfyb,0.0473629186538424,1.53841416262803,,
Nfyc,0.0193313245626343,1.30261616118086,,
Ngdn,0.0326703537573286,1.28125052087395,,
Ngly1,0.0154011390542724,2.39543523657601,,
Ngp,0.239227784627801,3.03263115123776,,
Ngrn,0.00876539398178752,1.88835722318705,,
Nhlrc2,0.0183361714732688,1.34474975195819,,
Nhp2,0.0254591199537401,2.52919396858498,,
Nhsl2,0.0700771006103783,2.22432760759408,,
Nifk,0.0292751814287974,1.86370481373659,,
Nin,0.224421369858889,0.861588971598774,,
Ninj1,0.0151456198985318,2.87523601850012,,
Nip7,0.0202520706348038,1.66718125387387,,
Nipa2,0.0406181697814055,1.12429572164497,,
Nipal3,0.00404381193045049,4.53930747088629,,
Nipbl,0.192649432095655,1.45240763885785,,
Nipsnap2,0.00740597179404106,2.78767800532834,,
Nipsnap3b,0.0229823794684476,1.51640755177398,,
Nisch,0.0430885177969344,2.89988592466684,,
Nit1,0.00824998340241235,2.47868297980636,,
Nkap,0.0253088614918613,1.71523763578048,,
Nkg7,0.0389639212964178,3.14371013941652,,
Nkiras2,0.0073500442932213,3.46600570820463,,
Nktr,0.0870278724046681,1.85969446414077,,
Nlk,0.0110959669949662,2.76043807466699,,
Nln,0.00860211798938115,1.59047742520517,,
Nlrc5,0.00612627950369235,4.64189236558415,,
Nlrp3,0.00306920273410693,7.20996739160889,,
Nlrx1,0.00961894097850333,2.7786930847308,,
Nmd3,0.0110451391893781,2.28981520050387,,
Nme1,0.0323983869818687,2.96760389834138,,
Nme6,0.00748848033081748,1.88343903760815,,
Nmi,0.0110623637584492,3.88647526699424,,
Nmral1,0.00622554165433573,2.39401794775035,,
Nmt1,0.0314875677840282,1.92611085008487,,
Nmt2,0.00719115287745118,2.86872842578961,,
Noa1,0.00908383782722472,2.450783861979,,
Nob1,0.0107704944179392,2.27946786557108,,
Noc2l,0.0212007757607438,3.14750152653221,,
Noc3l,0.00811369251454393,2.25306701842643,,
Noc4l,0.0102742669723514,2.77138229982977,,
Noct,0.0102915521183243,2.25125430022045,,
Nod1,0.00700985028327662,4.052396389313,,
Nol11,0.0225648917548147,1.69144583279468,,
Nol12,0.00660730599696118,3.06825965848462,,
Nol6,0.00605920156939171,2.78180818823952,,
Nol7,0.0456201767419137,3.18444401248051,,
Nol8,0.0241556470825229,1.9318223295953,,
Nol9,0.00900767997723677,2.51841576181826,,
Nolc1,0.0323314314484884,1.73727387641152,,
Nom1,0.0152111796831528,1.99722805346314,,
Nomo1,0.0115012273377409,3.79893672708786,,
Nono,0.0851283632625673,1.83497815980874,,
Nop10,0.0483811381904481,2.54987936933856,,
Nop14,0.0115636071086244,2.61075090028975,,
Nop16,0.0198847816732375,1.91578216524257,,
Nop2,0.0058501813785807,4.60302382118942,,
Nop53,0.0263924354532002,4.58785222990626,,
Nop56,0.044670987778829,2.16150393384047,,
Nop58,0.0698710645245153,1.21302413130611,,
Nop9,0.00582779638042601,3.03410588461674,,
Nosip,0.01414957682908,2.52071886157313,,
Notch1,0.0498789233374703,2.67373554618609,,
Notch2,0.0222765941836888,2.51776758316404,,
Npat,0.0137002000954064,2.45167126918052,,
Npc1,0.0122126716367425,6.6444545556649,,
Npc2,0.0670885010550001,4.11102301211483,,
Npepl1,0.00857702067707519,4.23382119205609,,
Npepps,0.0947411048199394,1.84530547729921,,
Nploc4,0.021532772062202,1.63934169694358,,
Npm1,0.174634533530725,1.39043985828483,,
Npm3,0.0149798245139069,3.76543455415328,,
Nprl2,0.00355981270984402,4.14028972793868,,
Nptn,0.0503157247557777,1.95301243325103,,
Nqo2,0.0182766944032819,2.15200309870335,,
Nr1h2,0.0143935985319574,2.95890152868262,,
Nr2c2,0.0401986842653802,1.87648528721297,,
Nr2c2ap,0.0108471263473451,2.56067185176577,,
Nr3c1,0.0905276432216706,1.35790962046755,,
Nras,0.0549452325065878,1.90616576039177,,
Nrbp1,0.0308109149462037,2.35972593948575,,
Nrd1,0.0452151348160787,2.62107128026195,,
Nrf1,0.0177584049767741,1.90388081264825,,
Nrip1,0.015629770825074,2.81260542695828,,
Nrm,0.0155216242021852,3.23505931204535,,
Nrp1,0.0130019667506835,2.55127306115945,,
Nrros,0.0424359085084487,2.59515128233873,,
Nsa2,0.0144022813063824,5.60804074144823,,
Nsd1,0.0650295808668108,1.92952980525264,,
Nsd2,0.0625005720126519,1.67621716094055,,
Nsd3,0.0622000848919285,2.62626913684332,,
Nsf,0.023776456584756,1.78834529574508,,
Nsfl1c,0.0196029946228886,2.31126101874183,,
Nsmaf,0.0107492580976694,3.43968742834761,,
Nsmce1,0.017225641679136,2.92865097657485,,
Nsmce2,0.0123102673391723,2.03886488959734,,
Nsmce3,0.0156185923464661,1.73888092765383,,
Nsmce4a,0.0499179971776808,1.75502191853303,,
Nsrp1,0.0212497664303709,2.44179147006737,,
Nsun2,0.0231920712304702,2.4159534161605,,
Nt5c,0.0137892307448923,2.99829719872639,,
Nt5c2,0.00915980916359455,3.92412820042155,,
Nt5c3,0.0279474304920854,2.6244543664759,,
Nt5dc1,0.00870749872822311,2.2215706124271,,
Nt5dc2,0.00643860569741144,4.1513532804828,,
Ntan1,0.0140445959048533,2.23056704001309,,
Ntpcr,0.0077486127936304,2.58198678652634,,
Nuak2,0.0083605314452628,1.92046011166645,,
Nub1,0.0197060752835904,2.59242461278721,,
Nubp1,0.00940754555240394,2.64599973895347,,
Nubp2,0.0112891012516732,2.80976789265653,,
Nucb1,0.0134378854007376,7.3315403135576,,
Nucb2,0.0123070971385159,6.04205415541264,,
Nucks1,0.219019816141569,1.15382269324914,,
Nudc,0.0458163385939825,1.9453919995396,,
Nudcd2,0.0240609125663841,1.57249972826962,,
Nudcd3,0.0212731915600776,2.04606211380962,,
Nudt16l1,0.0242150311845642,1.83751004791614,,
Nudt19,0.0109601352139066,2.15498879636738,,
Nudt21,0.0348978556001053,2.10185014050074,,
Nudt3,0.0389378638469673,1.69478588122092,,
Nudt4,0.0832219081041047,2.51826966027372,,
Nudt5,0.00582174788656253,4.17280761080915,,
Nudt7,0.00654076271979925,2.37321697274655,,
Nudt9,0.00656913466608179,3.11812071479794,,
Nuf2,0.0350860128975624,1.96022031184339,,
Nufip1,0.0102979525496247,1.98200481052351,,
Nufip2,0.0568790016732423,1.59320886442404,,
Numa1,0.0493707467196974,2.04354509724698,,
Numb,0.010670856895496,5.6286604394892,,
Nup107,0.0230949889547854,1.22231955804335,,
Nup133,0.0135430582296973,1.99037326855061,,
Nup153,0.0346074779989845,1.41394522457135,,
Nup155,0.0130015398361673,2.2527115139509,,
Nup160,0.0196494717515105,1.91620586296272,,
Nup205,0.0162540574311063,2.08746048296993,,
Nup210,0.0270297739289028,3.6163873356121,,
Nup214,0.017453835718496,2.19700382114835,,
Nup50,0.0533229214230047,1.52790324211466,,
Nup54,0.0233763085843086,1.45312482465252,,
Nup62,0.0306059887784702,2.15584899004059,,
Nup85,0.0200816391094322,2.2532379065167,,
Nup88,0.0375552262413462,1.54982752500063,,
Nup93,0.0145859555759066,1.62474963634252,,
Nup98,0.022116686307836,1.69814425303628,,
Nupr1,0.00780451268158674,4.35429021084374,,
Nus1,0.0469139846435367,1.27700599188877,,
Nusap1,0.129234722209695,1.02559078303272,,
Nvl,0.026622588678526,1.8430675113376,,
Nxf1,0.052437507985532,2.21061345972325,,
Nxn,0.0120482497254979,2.7413923955884,,
Nxt1,0.0236993508079509,1.7451816581605,,
Oard1,0.0204998011985968,1.84241591336807,,
Oas1a,0.00729540872458642,6.52980118332825,,
Oas2,0.00546354666241522,6.13596227057977,,
Oas3,0.00884646495233025,10.9381618368303,,
Oasl2,0.00686568233260352,9.2890753517305,,
Oat,0.0460886197500734,1.25052716727358,,
Oaz1,0.0672416550118777,4.28242225059162,,
Oaz2,0.010262615171171,3.56263451362399,,
Ocel1,0.00680423131408498,2.62832175843966,,
Ociad1,0.044210147598328,2.38953256790453,,
Odc1,0.0107833711830251,2.61803910532107,,
Odf2,0.0345223311848819,1.77832125292594,,
Ofd1,0.00700332839024762,2.49318352830129,,
Ogdh,0.0404701857333242,2.63252033676676,,
Ogfod2,0.00618251838690032,2.53057571862948,,
Ogfr,0.0146817323310743,3.91599743353683,,
Ogfrl1,0.152883040126414,1.35625299700702,,
Ogt,0.0705112366392072,3.97532663184072,,
Ola1,0.0171075206159438,3.42321789739639,,
Olfm1,0.0200014002734443,1.87088789614069,,
Olfm4,0.077251467868305,0.847024373497521,,
Olfml2b,0.0313941051282743,2.34057373436248,,
Olr1,0.0106404687257481,2.40031002632157,,
Oma1,0.00582467088841532,2.96796653991536,,
Opa1,0.017691633984381,2.49242285798463,,
Opa3,0.0112590824265641,1.99624689306891,,
Optn,0.00571301139685579,2.91883992140904,,
Orai1,0.0340260335866404,2.85989138285273,,
Orai2,0.0112486407641049,4.34957738285631,,
Orai3,0.0113404004564808,3.53947128124749,,
Orc2,0.0211059063430407,1.54329924939418,,
Orc3,0.0134410988632469,2.06648420593787,,
Orc4,0.0200579590434202,1.83283591179417,,
Orc6,0.0230136450887814,1.56544076355462,,
Orm1,0.0109202139001611,4.86596011728708,,
Ormdl1,0.0184147807322879,1.91584013502777,,
Ormdl2,0.0164198743899194,1.85452113075879,,
Os9,0.0189083211348563,5.54686078623501,,
Osbp,0.0351117012099667,1.29537902634815,,
Osbpl11,0.0208751079742763,1.70720402417743,,
Osbpl2,0.0169352189552751,2.95366476180387,,
Osbpl7,0.0040559507820881,3.34030287221135,,
Osbpl8,0.105808661141498,1.14956771600378,,
Osbpl9,0.0309541013583664,3.88301474978855,,
Oser1,0.00467828379139448,3.14583634254433,,
Osgep,0.0114942778917523,3.4912728053195,,
Osgin1,0.00180624106034654,12.7511323855986,,
Osm,0.00643773592073414,8.32105330038069,,
Ost4,0.0235220391646396,4.38144422936569,,
Ostc,0.0512418575344894,1.99958508250577,,
Ostf1,0.0880307442946738,4.2001725925591,,
Ostm1,0.0287997559976503,1.8516471943093,,
Otub1,0.010554056208277,3.13168102465287,,
Otud4,0.0316393587617603,1.91673612790637,,
Otud5,0.0313717584209323,2.48571726710264,,
Otud6b,0.0173473345489895,2.21185662778454,,
Otud7b,0.00876548098782326,3.38064006999885,,
Otulin,0.0151659603974611,2.37601863096076,,
Oxa1l,0.00890394848894265,2.92664354379912,,
Oxct1,0.0297337071043187,2.66778462993512,,
Oxr1,0.0561191134631579,1.72785358164742,,
Oxsr1,0.0235673736476499,1.54461087594922,,
P2rx4,0.00547292247328066,3.77208882309551,,
P2ry1,0.0106898705612773,2.93022108376082,,
P4ha1,0.00937548537271945,2.32447939266507,,
P4hb,0.10789441487234,1.72921347149827,,
Pa2g4,0.057809688507296,1.99387737554322,,
Pabpc1,0.218889976665649,2.01897404104591,,
Pabpc1l,0.00387483285544446,5.69170202793994,,
Pabpc4,0.0147554004462988,4.05592471259654,,
Pabpn1,0.0149335147026351,3.34173409779809,,
Pacs1,0.00827616370042348,6.09114116670861,,
Pacs2,0.0186185904840878,2.05945733136497,,
Pacsin2,0.0216335269245256,2.06213018475004,,
Padi2,0.00826200037084065,10.0643177234232,,
Padi4,0.0235037616932437,8.43997016267483,,
Paf1,0.0182091699764546,2.47135948742621,,
Pafah1b1,0.147713309526005,1.34109051909124,,
Pafah1b2,0.0389994966997195,1.43736657922157,,
Pafah1b3,0.0170388573989731,3.4852901781999,,
Pafah2,0.00721918503841585,4.03012249906868,,
Pag1,0.0275048408963112,4.7228856931004,,
Paics,0.0407210114177879,2.4186614573055,,
Paip1,0.0221553402280278,2.19295299509793,,
Paip2,0.0710877684613867,2.24376206151633,,
Pak1,0.0144197892076411,2.65008214459664,,
Pak1ip1,0.026273524656174,2.22377725660938,,
Pak2,0.207438054624237,1.22601653592558,,
Palm,0.0166522560564955,3.01524214653277,,
Pam,0.0057413425876699,2.59084743523178,,
Pam16,0.0106626587026036,2.67910709013136,,
Pan2,0.00919666783825765,2.37157267902907,,
Pan3,0.0283827481817797,2.58236519667541,,
Pank2,0.0249372204330239,2.02373704804303,,
Pank3,0.047764577728628,1.04600349192988,,
Pank4,0.00476754100494556,2.68219688758924,,
Panx1,0.00936599708789754,2.35523697476102,,
Papd4,0.0311947226655624,1.28642283967905,,
Papd5,0.0253872138695041,1.57563116862227,,
Papd7,0.00729896199407135,2.14399890805618,,
Papola,0.0946307913833051,1.57016064374179,,
Papolg,0.00733263029590126,3.46887468133918,,
Papss1,0.00911494797731545,2.06497689451265,,
Paqr7,0.0127580530945022,3.37274640225486,,
Parg,0.0270674808898207,1.61945024464591,,
Park7,0.0209243284710409,6.55500271122853,,
Parl,0.0222986450775774,3.12823310021471,,
Parp1,0.0384132579183469,2.69508945469859,,
Parp10,0.00709035488173011,3.21267309791649,,
Parp11,0.00655364220786974,2.67168352369515,,
Parp12,0.00514147662007323,4.70254316991492,,
Parp14,0.0137989618500382,4.68863833255303,,
Parp2,0.0194436543995469,2.68753836798296,,
Parp3,0.00434897231821405,3.87987249502804,,
Parp4,0.0162787611871285,3.90360764939246,,
Parp6,0.0047308228925952,2.80297403560163,,
Parp8,0.0206802753623497,1.65026312088195,,
Parp9,0.0186630269447526,2.47395375544745,,
Parvg,0.0237044217724667,3.56014447122759,,
Patl1,0.0262731085935297,1.41432273570643,,
Patz1,0.0202415504222168,2.14788489367197,,
Pax5,0.0367698722878264,2.72207109008652,,
Paxbp1,0.0284087730805901,2.20112226535672,,
Paxip1,0.0226289552622483,1.60618253655407,,
Paxx,0.00568417357098693,3.99767087383218,,
Pbdc1,0.021393029319274,2.59890181608043,,
Pbk,0.0389802894731876,1.7623598694376,,
Pbrm1,0.204372147827546,1.189256116324,,
Pbx1,0.0389840114636179,3.06970045176955,,
Pbx2,0.0310498577393526,3.52676291091885,,
Pbxip1,0.0375665619494321,5.33590691497229,,
Pcbd2,0.00892351966938516,3.37347925827396,,
Pcbp1,0.169965795703206,0.998239333005194,,
Pcbp2,0.164066559477035,1.92815819526902,,
Pcf11,0.0284670830499998,2.16485284918539,,
Pcgf3,0.0100167586139852,2.12800732432916,,
Pcgf5,0.0622571257635739,1.11057977638918,,
Pcid2,0.0149502941563522,1.4529717327474,,
Pcif1,0.0223272821002874,2.29273818920187,,
Pck2,0.00815185043390712,3.65659261022367,,
Pclaf,0.208407285471197,1.06135835773612,,
Pcm1,0.0580481224299819,1.76919709102504,,
Pcmt1,0.0381913220190243,2.36336558562244,,
Pcmtd1,0.0191012044398037,2.87883081475807,,
Pcmtd2,0.0234353477604447,2.52810255840093,,
Pcna,0.110538085522051,1.45919580759301,,
Pcnp,0.0473714943677625,1.86678738870593,,
Pcnt,0.0239636813637896,2.55488572412029,,
Pcnx,0.0105077280498309,2.85231819117803,,
Pcnx3,0.00706633856174185,2.66512426907047,,
Pcsk7,0.0112227771258248,2.46612412388888,,
Pcyox1,0.0223460620191004,1.82839708794904,,
Pcyt1a,0.0294144758576947,1.94382551392031,,
Pcyt2,0.007100191156316,3.13561177671287,,
Pdap1,0.0222969622670915,4.28705892766387,,
Pdcd10,0.0603609356506459,1.69592712920144,,
Pdcd11,0.015062410485428,2.90933541713308,,
Pdcd2,0.01185081808702,2.3840083478099,,
Pdcd4,0.0375601774786307,3.24414750729796,,
Pdcd5,0.0254790410333307,2.7815927542083,,
Pdcd5-ps,0.00389261740063551,2.83673132180305,,
Pdcd6,0.0400058948989018,2.31749031842993,,
Pdcd6ip,0.0818042082770492,1.69216886111413,,
Pdcd7,0.0117534204298703,2.60613612731236,,
Pdcl,0.0220192243441928,1.54811561142531,,
Pdcl3,0.0289723938728083,1.9636926893692,,
Pde12,0.00990943608068606,2.0081668229272,,
Pde1b,0.00185872546588491,9.65424858899482,,
Pde3b,0.010295582039123,3.98131656103841,,
Pde4b,0.00629746070858786,4.13846936884204,,
Pde4dip,0.00509193741894364,3.202249735281,,
Pde6d,0.0106727801502341,1.78687270999653,,
Pde7a,0.017046275816571,2.86192894301038,,
Pde8a,0.0103034788796434,2.41567233773979,,
Pdha1,0.0393323243930161,1.98190276804256,,
Pdhb,0.0369868537688398,2.20866626929245,,
Pdia3,0.146130912015236,1.46795240697125,,
Pdia4,0.0406716195994793,1.95583778074415,,
Pdia6,0.112111792946836,1.26395988287025,,
Pdik1l,0.0149835952460281,2.00337256340133,,
Pdk1,0.00532372413237526,4.34481618994002,,
Pdk3,0.010009430423855,3.34551952334514,,
Pdlim1,0.0337584319440862,2.02545630690967,,
Pdlim2,0.00466948269841435,4.61885229641903,,
Pdlim5,0.023384243567389,2.22235083831542,,
Pdlim7,0.00503596512323095,8.93479202736463,,
Pdpk1,0.0553112619701708,1.47690800780759,,
Pdrg1,0.0196179704110165,2.45262620777955,,
Pds5a,0.0862604701770352,1.59539523960425,,
Pds5b,0.0465850773665733,1.84623979535505,,
Pdxdc1,0.0101654188543682,2.39007354572841,,
Pdxk,0.0116552700575297,2.19228353485449,,
Pdzd11,0.0120670987191876,2.0428229128395,,
Pdzd8,0.0554510417969251,2.43814812954442,,
Pebp1,0.0121892101694219,6.05079760276489,,
Pecam1,0.0152787807523365,2.7641422247133,,
Pef1,0.0106158610517044,3.35941508474522,,
Peg13,0.00820476279285318,2.62081738700511,,
Peli1,0.0393973056154868,3.26181756794328,,
Peli2,0.0145690588558146,3.66047259901423,,
Pelp1,0.00490063545315007,2.95642389038227,,
Pepd,0.00939748197330186,2.80302659871473,,
Per1,0.00564311027810046,2.39204803641358,,
Pes1,0.0219119562588411,2.48962780931616,,
Pet100,0.010886581876434,5.43821013859801,,
Pex13,0.00927393442316993,1.81551585413029,,
Pex16,0.00651018910292507,2.24308222226958,,
Pex19,0.0161678395206143,1.79866160860379,,
Pex2,0.015427882387249,1.88627145546669,,
Pex3,0.0122249929356041,1.46541715868512,,
Pex5,0.00760366615062466,2.47912689812876,,
Pex6,0.00687403758335051,2.6706394200299,,
Pex7,0.00966730343432229,1.95644908880713,,
Pfdn1,0.0133167403637735,3.6030505102047,,
Pfdn2,0.0365567921545294,1.7830597500214,,
Pfdn4,0.0273953074627316,1.43751366671365,,
Pfdn5,0.0218085169150109,6.06546301864641,,
Pfdn6,0.00844713799953839,7.74733954391718,,
Pfkfb3,0.0146013100948577,2.26894368904109,,
Pfkfb4,0.0173079988441809,4.40682525446752,,
Pfkl,0.00895418300883835,4.28750870793892,,
Pfkp,0.0215111582941901,1.97238247261366,,
Pfn1,0.138045376990315,3.56024109939654,,
Pgam1,0.00663485010317999,2.92807166762657,,
Pgam5,0.0130194746410143,1.44212057008862,,
Pgap2,0.0121333096041711,2.87192756800169,,
Pgd,0.112507225868961,2.19122329372758,,
Pgk1,0.0153433580917902,4.17740055029312,,
Pgls,0.025111414495904,6.11164479155115,,
Pglyrp1,0.0712431016690985,4.17462068929721,,
Pgm1,0.0117432516561519,2.36742539008865,,
Pgm2,0.00670840504729437,3.44669413628432,,
Pgm2l1,0.0137008114180172,2.51490696016674,,
Pgp,0.0300431440508296,3.67644291546669,,
Pgrmc1,0.0178438129702833,1.73219669289707,,
Pgrmc2,0.0171736594903174,1.83882996941663,,
Pgs1,0.0180853460595938,2.44972820348153,,
Phactr2,0.0270434891189554,2.84773427803035,,
Phactr4,0.0147858270657422,2.75189084331828,,
Phax,0.0140625901293037,2.04595370924441,,
Phb,0.00672710135311176,5.21255170450611,,
Phb2,0.0338974202725487,2.72982111712192,,
Phc2,0.0156372357740246,2.66313642158113,,
Phc3,0.0170424081076894,2.19206319609533,,
Phf1,0.00967284800351908,5.92271483982852,,
Phf10,0.0201353147025795,2.03661365778884,,
Phf11b,0.00455910555538392,5.56697840789467,,
Phf12,0.023206103551193,2.05409749345794,,
Phf14,0.0471453679582701,2.10183242813117,,
Phf2,0.0287128023728916,2.22796556446827,,
Phf20,0.0168633804028438,1.95861636490993,,
Phf20l1,0.138007791519804,1.78091152419575,,
Phf21a,0.0165473554689649,3.77609115321166,,
Phf23,0.0181353309509472,2.7689667512676,,
Phf3,0.0534064602273957,1.59066867997404,,
Phf5a,0.0392177402357135,2.00543864853118,,
Phf6,0.0269445919821136,1.81484738894831,,
Phf8,0.027344805014534,1.92326983186757,,
Phgdh,0.00785819700104438,5.84639207334453,,
Phip,0.100935673568714,1.78385478216359,,
Phka2,0.00725766567126414,3.42596103518989,,
Phkb,0.00833320704520826,3.1830005270836,,
Phkg2,0.0123410661944839,2.58870164493264,,
Phlda1,0.00469788266756093,6.66050059592982,,
Phospho2,0.00881604480830791,2.24112850108341,,
Phpt1,0.0015563757663151,10.1042157550398,,
Phrf1,0.014263808952191,2.9862315339157,,
Phtf1,0.0111188152020159,2.03413072838829,,
Phyh,0.0101979716712988,4.25649974366161,,
Pi16,0.0185371171006186,7.0023518304149,,
Pi4k2a,0.0117217399584751,2.12522749977819,,
Pi4k2b,0.0104775611904792,1.58455762419248,,
Pi4ka,0.00801070570006983,3.93085661979615,,
Pias1,0.0333587786158093,1.99347393880659,,
Pias2,0.0165304382052808,1.55664307128553,,
Pias3,0.0117385913297392,1.5780945040908,,
Pias4,0.00777517891812185,2.84379661308311,,
Pibf1,0.0094162102036323,2.29753280087301,,
Picalm,0.0625326659419474,3.09625678629951,,
Pid1,0.0230480911263781,2.09362764312949,,
Piezo1,0.0120310146014882,2.14443297095603,,
Pif1,0.00709436474215075,3.43314711195277,,
Piga,0.0146583414840078,1.16827672172537,,
Pigc,0.00969764701931811,2.3371354894962,,
Pigk,0.0110471714359682,2.55723414726559,,
Pigm,0.0163791307621237,1.68583289903523,,
Pign,0.0101791659906725,1.81072482966225,,
Pigq,0.0107693907876496,2.04583395324713,,
Pigs,0.00760446377808578,3.77969689690055,,
Pigt,0.0132694523639921,4.44991369446689,,
Pigu,0.00611057747772281,2.36528422516743,,
Pigx,0.0249030741544212,2.16519353562723,,
